"epoch","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step__MIN","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step__MAX","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train__MIN","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train__MAX","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step__MIN","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step__MAX","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train__MIN","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train__MAX","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step__MIN","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - _step__MAX","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train__MIN","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.9 - acc/train__MAX","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step__MIN","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step__MAX","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train__MIN","CMF-resnext50-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train__MAX","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step__MIN","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step__MAX","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train__MIN","CMF-resnet18-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train__MAX","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step__MIN","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - _step__MAX","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train__MIN","CMF-densenet121-cifar100-d10-tau10.0-epoch200-lr0.1-momentum-0.1 - acc/train__MAX","resnet18-cifar100-d10-tau10.0-epoch200-lr0.1 - _step","resnet18-cifar100-d10-tau10.0-epoch200-lr0.1 - _step__MIN","resnet18-cifar100-d10-tau10.0-epoch200-lr0.1 - _step__MAX","resnet18-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train","resnet18-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train__MIN","resnet18-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train__MAX","resnext50-cifar100-d10-tau10.0-epoch200-lr0.1 - _step","resnext50-cifar100-d10-tau10.0-epoch200-lr0.1 - _step__MIN","resnext50-cifar100-d10-tau10.0-epoch200-lr0.1 - _step__MAX","resnext50-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train","resnext50-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train__MIN","resnext50-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train__MAX","densenet121-cifar100-d10-tau10.0-epoch200-lr0.1 - _step","densenet121-cifar100-d10-tau10.0-epoch200-lr0.1 - _step__MIN","densenet121-cifar100-d10-tau10.0-epoch200-lr0.1 - _step__MAX","densenet121-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train","densenet121-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train__MIN","densenet121-cifar100-d10-tau10.0-epoch200-lr0.1 - acc/train__MAX"
"166","498.5","498","499","1.0000000596046448","1","1.0000001192092896","498.5","498","499","0.9921053051948547","0.9842106103897095","1","498.5","498","499","1.0000000596046448","1","1.0000001192092896","498.5","498","499","0.9991228580474854","0.9982457160949707","1","498.5","498","499","1.0000000596046448","1","1.0000001192092896","498.5","498","499","0.9956579804420471","0.9934211373329163","0.997894823551178","498.5","498","499","0.9973685443401337","0.9973685145378113","0.997368574142456","498.5","498","499","0.9991229176521301","0.9982457160949707","1.0000001192092896","498.5","498","499","1.0000000596046448","1","1.0000001192092896"
"167","501.5","501","502","0.9981884062290192","0.9963768124580383","1","501.5","501","502","0.9981944561004639","0.9963889122009277","1","501.5","501","502","0.9993055760860443","0.9986111521720886","1","501.5","501","502","0.9993055760860443","0.9986111521720886","1","501.5","501","502","0.9941183924674988","0.9918478727340698","0.9963889122009277","501.5","501","502","0.9974537193775177","0.9949074387550354","1","501.5","501","502","0.9896699488162994","0.9829630851745605","0.9963768124580383","501.5","501","502","1","1","1","501.5","501","502","1","1","1"
"168","504.5","504","505","0.9982456564903259","0.9964913129806519","1","504.5","504","505","0.9914378821849823","0.9855072498321533","0.9973685145378113","504.5","504","505","1","1","1","504.5","504","505","1","1","1","504.5","504","505","1","1","1","504.5","504","505","0.9937500059604645","0.987500011920929","1","504.5","504","505","1","1","1","504.5","504","505","0.9986842572689056","0.9973685145378113","1","504.5","504","505","1","1","1"
"169","507.5","507","508","1.0000001192092896","1.0000001192092896","1.0000001192092896","507.5","507","508","1.0000001192092896","1.0000001192092896","1.0000001192092896","507.5","507","508","0.9993422329425812","0.9986843466758728","1.0000001192092896","507.5","507","508","1.0000001192092896","1.0000001192092896","1.0000001192092896","507.5","507","508","0.9991229176521301","0.9982457160949707","1.0000001192092896","507.5","507","508","0.9934896528720856","0.9869791865348816","1.0000001192092896","507.5","507","508","0.9986843168735504","0.9973685145378113","1.0000001192092896","507.5","507","508","0.9991229176521301","0.9982457160949707","1.0000001192092896","507.5","507","508","0.9994445443153381","0.9988889694213867","1.0000001192092896"
"170","510.5","510","511","0.9972825944423676","0.9945651888847351","1","510.5","510","511","0.995509535074234","0.9945651888847351","0.9964538812637329","510.5","510","511","0.9973211586475372","0.9964538812637329","0.9981884360313416","510.5","510","511","0.9990942180156708","0.9981884360313416","1","510.5","510","511","0.9926523268222809","0.9853046536445618","1","510.5","510","511","0.9973211586475372","0.9964538812637329","0.9981884360313416","510.5","510","511","0.9925955832004547","0.9873188138008118","0.9978723526000977","510.5","510","511","0.9926523268222809","0.9853046536445618","1","510.5","510","511","0.9926523268222809","0.9853046536445618","1"
"171","513.5","513","514","1","1","1","513.5","513","514","0.9934782683849335","0.9869565367698669","1","513.5","513","514","0.9862318933010101","0.9855072498321533","0.9869565367698669","513.5","513","514","1","1","1","513.5","513","514","0.9911889135837555","0.9869565367698669","0.995421290397644","513.5","513","514","0.9921046793460846","0.9869565367698669","0.9972528219223022","513.5","513","514","0.9826086759567261","0.981521725654602","0.9836956262588501","513.5","513","514","0.9934782683849335","0.9869565367698669","1","513.5","513","514","0.9911988973617554","0.9851449728012085","0.9972528219223022"
"172","516.5","516","517","0.9999999701976776","0.9999999403953552","1","516.5","516","517","0.9986558854579926","0.9973117709159851","1","516.5","516","517","0.9992559552192688","0.9985119700431824","0.9999999403953552","516.5","516","517","0.9991319179534912","0.9982638955116272","0.9999999403953552","516.5","516","517","0.9980902671813965","0.9961805939674377","0.9999999403953552","516.5","516","517","0.9999999701976776","0.9999999403953552","1","516.5","516","517","0.9999999701976776","0.9999999403953552","1","516.5","516","517","0.9999999701976776","0.9999999403953552","1","516.5","516","517","0.9999999701976776","0.9999999403953552","1"
"173","519.5","519","520","1","1","1","519.5","519","520","1","1","1","519.5","519","520","1","1","1","519.5","519","520","0.998913049697876","0.997826099395752","1","519.5","519","520","1","1","1","519.5","519","520","1","1","1","519.5","519","520","0.999456524848938","0.998913049697876","1","519.5","519","520","0.9992401003837585","0.9984802007675171","1","519.5","519","520","0.9967391192913055","0.9934782385826111","1"
"174","522.5","522","523","0.9972826242446899","0.9945652484893799","1","522.5","522","523","0.9981884062290192","0.9963768124580383","1","522.5","522","523","0.9981884062290192","0.9963768124580383","1","522.5","522","523","0.991487443447113","0.9829748868942261","1","522.5","522","523","0.9974782168865204","0.9963768124580383","0.9985796213150024","522.5","522","523","0.9981884062290192","0.9963768124580383","1","522.5","522","523","0.9954710006713867","0.9909420013427734","1","522.5","522","523","0.9786476492881775","0.9737827777862549","0.9835125207901001","522.5","522","523","0.9875427782535553","0.9859550595283508","0.9891304969787598"
"175","525.5","525","526","0.9948453307151794","0.9896906614303589","1","525.5","525","526","0.9935155510902405","0.9896906614303589","0.9973404407501221","525.5","525","526","0.9992401003837585","0.9984802603721619","0.9999999403953552","525.5","525","526","0.9991134703159332","0.9982270002365112","0.9999999403953552","525.5","525","526","0.9984802007675171","0.996960461139679","0.9999999403953552","525.5","525","526","0.9992401003837585","0.9984802603721619","0.9999999403953552","525.5","525","526","0.9982817769050598","0.9965635538101196","1","525.5","525","526","0.9979102909564972","0.9958206415176392","0.9999999403953552","525.5","525","526","0.9975219070911407","0.9965635538101196","0.9984802603721619"
"176","528.5","528","529","1","1","1","528.5","528","529","1","1","1","528.5","528","529","1","1","1","528.5","528","529","1","1","1","528.5","528","529","0.998106062412262","0.9962121248245239","1","528.5","528","529","0.9920212626457214","0.9840425252914429","1","528.5","528","529","0.9986559152603149","0.9973118305206299","1","528.5","528","529","1","1","1","528.5","528","529","0.9946236610412598","0.9892473220825195","1"
"177","531.5","531","532","1","1","1","531.5","531","532","1","1","1","531.5","531","532","1","1","1","531.5","531","532","1","1","1","531.5","531","532","1","1","1","531.5","531","532","1","1","1","531.5","531","532","0.9885582327842712","0.9873015880584717","0.9898148775100708","531.5","531","532","1","1","1","531.5","531","532","0.9993055760860443","0.9986111521720886","1"
"178","534.5","534","535","1","1","1","534.5","534","535","0.9982078671455383","0.9964157342910767","1","534.5","534","535","0.9932795763015747","0.9865591526031494","1","534.5","534","535","1","1","1","534.5","534","535","1","1","1","534.5","534","535","1","1","1","534.5","534","535","1","1","1","534.5","534","535","1","1","1","534.5","534","535","1","1","1"
"179","537.5","537","538","0.9999999701976776","0.9999999403953552","1","537.5","537","538","0.9999999701976776","0.9999999403953552","1","537.5","537","538","0.9982269108295441","0.9964538812637329","0.9999999403953552","537.5","537","538","0.9999999701976776","0.9999999403953552","1","537.5","537","538","0.9999999701976776","0.9999999403953552","1","537.5","537","538","0.9999999701976776","0.9999999403953552","1","537.5","537","538","0.9973404109477997","0.9946808815002441","0.9999999403953552","537.5","537","538","0.9999999701976776","0.9999999403953552","1","537.5","537","538","0.9987112879753113","0.9974225759506226","1"
"180","540.5","540","541","1.0000000596046448","1","1.0000001192092896","540.5","540","541","0.9986842572689056","0.9973685145378113","1","540.5","540","541","1.0000000596046448","1","1.0000001192092896","540.5","540","541","0.998684287071228","0.997368574142456","1","540.5","540","541","1.0000000596046448","1","1.0000001192092896","540.5","540","541","1.0000000596046448","1","1.0000001192092896","540.5","540","541","1.0000000596046448","1","1.0000001192092896","540.5","540","541","1.0000000596046448","1","1.0000001192092896","540.5","540","541","0.9982456564903259","0.9964913129806519","1"
"181","543.5","543","544","1.0000000596046448","1","1.0000001192092896","543.5","543","544","0.9991974830627441","0.9983948469161987","1.0000001192092896","543.5","543","544","0.9992063641548157","0.9984127283096313","1","543.5","543","544","1.0000000596046448","1","1.0000001192092896","543.5","543","544","1.0000000596046448","1","1.0000001192092896","543.5","543","544","0.9988764524459839","0.9977527856826782","1.0000001192092896","543.5","543","544","0.997160404920578","0.9959259629249573","0.9983948469161987","543.5","543","544","1.0000000596046448","1","1.0000001192092896","543.5","543","544","1.0000000596046448","1","1.0000001192092896"
"182","546.5","546","547","1","1","1","546.5","546","547","1","1","1","546.5","546","547","1","1","1","546.5","546","547","0.9934066236019135","0.9868132472038269","1","546.5","546","547","1","1","1","546.5","546","547","1","1","1","546.5","546","547","1","1","1","546.5","546","547","1","1","1","546.5","546","547","1","1","1"
"183","549.5","549","550","0.9934066832065582","0.9868132472038269","1.0000001192092896","549.5","549","550","1.0000000596046448","1","1.0000001192092896","549.5","549","550","1.0000000596046448","1","1.0000001192092896","549.5","549","550","1.0000000596046448","1","1.0000001192092896","549.5","549","550","0.998611181974411","0.9972222447395325","1.0000001192092896","549.5","549","550","1.0000000596046448","1","1.0000001192092896","549.5","549","550","1.0000000596046448","1","1.0000001192092896","549.5","549","550","0.9992481768131256","0.9984963536262512","1","549.5","549","550","0.9923077821731567","0.9846154451370239","1.0000001192092896"
"184","552.5","552","553","0.9991135001182556","0.9982270002365112","1","552.5","552","553","1","1","1","552.5","552","553","0.9991135001182556","0.9982270002365112","1","552.5","552","553","0.9991135001182556","0.9982270002365112","1","552.5","552","553","0.9982269406318665","0.9964538812637329","1","552.5","552","553","1","1","1","552.5","552","553","1","1","1","552.5","552","553","0.9991135001182556","0.9982270002365112","1","552.5","552","553","0.9977547824382782","0.9972826242446899","0.9982269406318665"
"185","555.5","555","556","1","1","1","555.5","555","556","1","1","1","555.5","555","556","1","1","1","555.5","555","556","1","1","1","555.5","555","556","0.9969618320465088","0.9939236640930176","1","555.5","555","556","1","1","1","555.5","555","556","0.9972826242446899","0.9945652484893799","1","555.5","555","556","1","1","1","555.5","555","556","1","1","1"
"186","558.5","558","559","1","1","1","558.5","558","559","1","1","1","558.5","558","559","1","1","1","558.5","558","559","1","1","1","558.5","558","559","1","1","1","558.5","558","559","1","1","1","558.5","558","559","1","1","1","558.5","558","559","1","1","1","558.5","558","559","1","1","1"
"187","561.5","561","562","1","1","1","561.5","561","562","1","1","1","561.5","561","562","1","1","1","561.5","561","562","1","1","1","561.5","561","562","1","1","1","561.5","561","562","1","1","1","561.5","561","562","0.9980035424232483","0.9972826242446899","0.9987244606018066","561.5","561","562","1","1","1","561.5","561","562","0.9974489808082581","0.9948979616165161","1"
"188","564.5","564","565","1","1","1","564.5","564","565","0.9995059370994568","0.9990118741989136","1","564.5","564","565","1","1","1","564.5","564","565","1","1","1","564.5","564","565","1","1","1","564.5","564","565","1","1","1","564.5","564","565","1","1","1","564.5","564","565","0.9985955059528351","0.9971910119056702","1","564.5","564","565","1","1","1"
"189","567.5","567","568","1","1","1","567.5","567","568","1","1","1","567.5","567","568","0.9985795319080353","0.9971590638160706","1","567.5","567","568","0.998106062412262","0.9962121248245239","1","567.5","567","568","0.9975615739822388","0.9973958730697632","0.9977272748947144","567.5","567","568","1","1","1","567.5","567","568","0.9988636374473572","0.9977272748947144","1","567.5","567","568","1","1","1","567.5","567","568","1","1","1"
"190","570.5","570","571","1.0000000596046448","1","1.0000001192092896","570.5","570","571","1.0000000596046448","1","1.0000001192092896","570.5","570","571","1.0000000596046448","1","1.0000001192092896","570.5","570","571","1.0000000596046448","1","1.0000001192092896","570.5","570","571","1.0000000596046448","1","1.0000001192092896","570.5","570","571","1.0000000596046448","1","1.0000001192092896","570.5","570","571","1.0000000596046448","1","1.0000001192092896","570.5","570","571","1.0000000596046448","1","1.0000001192092896","570.5","570","571","1.0000000596046448","1","1.0000001192092896"
"191","573.5","573","574","1","1","1","573.5","573","574","1","1","1","573.5","573","574","1","1","1","573.5","573","574","1","1","1","573.5","573","574","1","1","1","573.5","573","574","1","1","1","573.5","573","574","0.9945055246353149","0.9890110492706299","1","573.5","573","574","1","1","1","573.5","573","574","1","1","1"
"192","576.5","576","577","1","1","1","576.5","576","577","0.9936508536338806","0.9873017072677612","1","576.5","576","577","1","1","1","576.5","576","577","0.9937500357627869","0.9875000715255737","1","576.5","576","577","1","1","1","576.5","576","577","1","1","1","576.5","576","577","1","1","1","576.5","576","577","1","1","1","576.5","576","577","0.9931319057941437","0.9862638115882874","1"
"193","579.5","579","580","1.0000000596046448","1","1.0000001192092896","579.5","579","580","1.0000000596046448","1","1.0000001192092896","579.5","579","580","1.0000000596046448","1","1.0000001192092896","579.5","579","580","1.0000000596046448","1","1.0000001192092896","579.5","579","580","1.0000000596046448","1","1.0000001192092896","579.5","579","580","1.0000000596046448","1","1.0000001192092896","579.5","579","580","1.0000000596046448","1","1.0000001192092896","579.5","579","580","1.0000000596046448","1","1.0000001192092896","579.5","579","580","1.0000000596046448","1","1.0000001192092896"
"194","582.5","582","583","1.0000000596046448","1","1.0000001192092896","582.5","582","583","1.0000000596046448","1","1.0000001192092896","582.5","582","583","1.0000000596046448","1","1.0000001192092896","582.5","582","583","1.0000000596046448","1","1.0000001192092896","582.5","582","583","1.0000000596046448","1","1.0000001192092896","582.5","582","583","0.9991228580474854","0.9982457160949707","1","582.5","582","583","0.9911510348320007","0.9859650135040283","0.9963370561599731","582.5","582","583","0.9991228580474854","0.9982457160949707","1","582.5","582","583","0.9981685876846313","0.9963370561599731","1.0000001192092896"
"195","585.5","585","586","0.9999999701976776","0.9999999403953552","1","585.5","585","586","0.9999999701976776","0.9999999403953552","1","585.5","585","586","0.9989010989665985","0.9978022575378418","0.9999999403953552","585.5","585","586","0.9999999701976776","0.9999999403953552","1","585.5","585","586","0.9999999701976776","0.9999999403953552","1","585.5","585","586","0.9999999701976776","0.9999999403953552","1","585.5","585","586","0.9972527325153351","0.9945055246353149","0.9999999403953552","585.5","585","586","0.9999999701976776","0.9999999403953552","1","585.5","585","586","0.9982817769050598","0.9965635538101196","1"
"196","588.5","588","589","1","1","1","588.5","588","589","0.998913049697876","0.997826099395752","1","588.5","588","589","0.998913049697876","0.997826099395752","1","588.5","588","589","0.9980072379112244","0.9960144758224487","1","588.5","588","589","1","1","1","588.5","588","589","1","1","1","588.5","588","589","1","1","1","588.5","588","589","1","1","1","588.5","588","589","1","1","1"
"197","591.5","591","592","1.0000000596046448","1","1.0000001192092896","591.5","591","592","1.0000000596046448","1","1.0000001192092896","591.5","591","592","1.0000000596046448","1","1.0000001192092896","591.5","591","592","1.0000000596046448","1","1.0000001192092896","591.5","591","592","1.0000000596046448","1","1.0000001192092896","591.5","591","592","0.998947411775589","0.997894823551178","1","591.5","591","592","0.9989247918128967","0.9978494644165039","1.0000001192092896","591.5","591","592","1.0000000596046448","1","1.0000001192092896","591.5","591","592","1.0000000596046448","1","1.0000001192092896"
"198","594.5","594","595","1","1","1","594.5","594","595","1","1","1","594.5","594","595","1","1","1","594.5","594","595","1","1","1","594.5","594","595","1","1","1","594.5","594","595","1","1","1","594.5","594","595","0.9962365627288818","0.9946236610412598","0.9978494644165039","594.5","594","595","1","1","1","594.5","594","595","0.9986559152603149","0.9973118305206299","1"
"199","597.5","597","598","1","1","1","597.5","597","598","1","1","1","597.5","597","598","1","1","1","597.5","597","598","1","1","1","597.5","597","598","1","1","1","597.5","597","598","1","1","1","597.5","597","598","1","1","1","597.5","597","598","1","1","1","597.5","597","598","1","1","1"
